index,title,desc,hot,url,image,source,type,datetime
24,免费配音软件v0.1.0,,0,https://www.52pojie.cn/thread-2124931-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
25,文件夹加密：FolderLock v1.0,,1,https://www.52pojie.cn/thread-2126233-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
26,文件查重助手v1.0.0,,1,https://www.52pojie.cn/thread-2125118-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
27,3D建模工具 Blender v5.2.1,,3,https://www.52pojie.cn/thread-2126011-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
28,一个自用的图片查看器,,226,https://www.52pojie.cn/thread-2124685-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
29,超级教师Super Teacher 1.2.19,,1,https://www.52pojie.cn/thread-2126248-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
30,PicLite 图轻 v1.4.0,,1,https://www.52pojie.cn/thread-2125673-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
31,证件照批量处理工具v2.1,,2,https://www.52pojie.cn/thread-2124734-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
32,音乐格式转换工具Kugo Music Converter v0.6.1,,0,https://www.52pojie.cn/thread-2124865-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
33,Beyond 5.2.5,,5,https://www.52pojie.cn/thread-2125149-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
34,ScreenTranslator (屏译) v0.4.5-离线LLM屏幕实时翻译工具,,0,https://www.52pojie.cn/thread-2126236-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
35,PDF优化工具1.0（一键添加OCR文字索引和处理压缩）,,1,https://www.52pojie.cn/thread-2124401-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
36,家庭药箱V2.0.26823（已暂停下载，待修复BUG后再重新上传）,,2,https://www.52pojie.cn/thread-2124819-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
37,QQ空间助手QzoneArchive v1.0.3,,1,https://www.52pojie.cn/thread-2125215-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
38,WINDOWS 11 26H2启用包,,11,https://www.52pojie.cn/thread-2125279-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
39,全能效率 MP工具箱 v5.6.45,,5,https://www.52pojie.cn/thread-2125013-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
40,TF卡格式化工具 TransFlash TF Format Tool Pro 3.2 中文版,,3,https://www.52pojie.cn/thread-2124681-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
41,重启还原精灵v2.7  新增dos命令行调用,,2,https://www.52pojie.cn/thread-2124437-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
42,微信自动锁定工具 Wxlocker 2.0,,2,https://www.52pojie.cn/thread-2125460-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
43,考试、练习系统 v1.0.0 - 适用于离线环境,,1,https://www.52pojie.cn/thread-2124379-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
44,拆书器（拆书工具）,,132,https://www.52pojie.cn/thread-2125259-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
45,歌曲宝在线音乐下载跳过排队直接给出下载链接,,126,https://www.52pojie.cn/thread-2124942-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
46,本地重复文件与相似照片清理工具 DupHunter v4.0.1,,4,https://www.52pojie.cn/thread-2125228-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
47,Html一键打包exe工具，绿色无依赖，解压即用,,696,https://www.52pojie.cn/thread-2124343-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
48,人工智能舌诊扫描仪TongueApp1.3版本,,1,https://www.52pojie.cn/thread-2124631-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
49,电脑右键菜单管理器 ContextMenuManager v4.0.0.8,,4,https://www.52pojie.cn/thread-2124916-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
50,超准天气预报 v1.2.9,,1,https://www.52pojie.cn/thread-2124952-1-1.html,,吾爱破解,热门热帖,2026-09-06 10:29:31
1,图片转换工具,,224,https://www.52pojie.cn/thread-2125996-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
2,Windows 10/11 系统优化管理工具Windows Manager v2.4.0,,10,https://www.52pojie.cn/thread-2126034-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
3,抖音无水印原画下载器 v1.0.5,,1,https://www.52pojie.cn/thread-2124918-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
4,VMware Workstation Pro 26H1u1 25688693 简体中文汉化版&简体中文语言包,,26,https://www.52pojie.cn/thread-2126269-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
5,个性化字帖生成工具V1.4,,1,https://www.52pojie.cn/thread-2126021-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
6,小学、初中、高中电子课本下载工具 tchMaterial-parser v4.2,,4,https://www.52pojie.cn/thread-2126541-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
7,户外出行离线地图 Organic Maps 26082718,,26082718,https://www.52pojie.cn/thread-2125781-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
8,B站第三方 BT 0.9.35,,0,https://www.52pojie.cn/thread-2126475-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
9,音效增强工具 FxSound v1.2.14.0,,1,https://www.52pojie.cn/thread-2125811-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
10,聆阅听书—v1.1.4,,1,https://www.52pojie.cn/thread-2125245-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
11,Windows系统调校2026.6.19,,2026,https://www.52pojie.cn/thread-2125612-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
12,下载管理工具 Hydra Download Manager v0.4.0,,0,https://www.52pojie.cn/thread-2126293-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
13,智能抠图工具  v1.3.0,,1,https://www.52pojie.cn/thread-2125128-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
14,轻量级屏幕标注工具 MarkerOn v2.9.4,,2,https://www.52pojie.cn/thread-2125295-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
15,PDF文件批量去签名小工具 v1.0,,1,https://www.52pojie.cn/thread-2124712-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
16,Win7极限优化助手1.0,,7,https://www.52pojie.cn/thread-2125334-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
17,工位风水大师 v1.0,,1,https://www.52pojie.cn/thread-2125550-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
18,Markdown编辑器 HorseMD v0.13.187,,0,https://www.52pojie.cn/thread-2126073-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
19,Android加固工具 V10.0.0,,10,https://www.52pojie.cn/thread-2126036-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
20,微信图片下载与 排版工具,,346,https://www.52pojie.cn/thread-2125082-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
21,Office办公套件 LibreOffice v26.8.0,,26,https://www.52pojie.cn/thread-2125406-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
22,网盘解析下载 YunX云析 v1.2.5,,1,https://www.52pojie.cn/thread-2124780-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
23,扫描版PDF优化工具V4.7（水印去除利器/漂白/透视剪裁校正/橡皮擦/黑白二值化压缩）,,4,https://www.52pojie.cn/thread-2124834-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
24,免费配音软件v0.1.0,,0,https://www.52pojie.cn/thread-2124931-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
25,文件夹加密：FolderLock v1.0,,1,https://www.52pojie.cn/thread-2126233-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
26,文件查重助手v1.0.0,,1,https://www.52pojie.cn/thread-2125118-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
27,3D建模工具 Blender v5.2.1,,3,https://www.52pojie.cn/thread-2126011-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
28,一个自用的图片查看器,,226,https://www.52pojie.cn/thread-2124685-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
29,超级教师Super Teacher 1.2.19,,1,https://www.52pojie.cn/thread-2126248-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
30,PicLite 图轻 v1.4.0,,1,https://www.52pojie.cn/thread-2125673-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
31,证件照批量处理工具v2.1,,2,https://www.52pojie.cn/thread-2124734-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
32,音乐格式转换工具Kugo Music Converter v0.6.1,,0,https://www.52pojie.cn/thread-2124865-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
33,Beyond 5.2.5,,5,https://www.52pojie.cn/thread-2125149-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
34,ScreenTranslator (屏译) v0.4.5-离线LLM屏幕实时翻译工具,,0,https://www.52pojie.cn/thread-2126236-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
35,PDF优化工具1.0（一键添加OCR文字索引和处理压缩）,,1,https://www.52pojie.cn/thread-2124401-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
36,家庭药箱V2.0.26823（已暂停下载，待修复BUG后再重新上传）,,2,https://www.52pojie.cn/thread-2124819-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
37,QQ空间助手QzoneArchive v1.0.3,,1,https://www.52pojie.cn/thread-2125215-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
38,WINDOWS 11 26H2启用包,,11,https://www.52pojie.cn/thread-2125279-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
39,全能效率 MP工具箱 v5.6.45,,5,https://www.52pojie.cn/thread-2125013-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
40,TF卡格式化工具 TransFlash TF Format Tool Pro 3.2 中文版,,3,https://www.52pojie.cn/thread-2124681-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
41,重启还原精灵v2.7  新增dos命令行调用,,2,https://www.52pojie.cn/thread-2124437-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
42,微信自动锁定工具 Wxlocker 2.0,,2,https://www.52pojie.cn/thread-2125460-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
43,考试、练习系统 v1.0.0 - 适用于离线环境,,1,https://www.52pojie.cn/thread-2124379-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
44,拆书器（拆书工具）,,132,https://www.52pojie.cn/thread-2125259-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
45,歌曲宝在线音乐下载跳过排队直接给出下载链接,,126,https://www.52pojie.cn/thread-2124942-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
46,本地重复文件与相似照片清理工具 DupHunter v4.0.1,,4,https://www.52pojie.cn/thread-2125228-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
47,Html一键打包exe工具，绿色无依赖，解压即用,,696,https://www.52pojie.cn/thread-2124343-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
48,人工智能舌诊扫描仪TongueApp1.3版本,,1,https://www.52pojie.cn/thread-2124631-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
49,电脑右键菜单管理器 ContextMenuManager v4.0.0.8,,4,https://www.52pojie.cn/thread-2124916-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
50,超准天气预报 v1.2.9,,1,https://www.52pojie.cn/thread-2124952-1-1.html,,吾爱破解,热门热帖,2026-09-06 11:25:16
