index,title,desc,hot,url,image,source,type,ranking_id,published_at,datetime
11,王曼昱回应首次登顶女单世界第一,9月16日，王曼昱回应首次登顶女单世界第一，称这是阶段性认可，相比排名更重要的是保持竞技状态。此前，国际乒联公布最新一期世界排名，中国选手王曼昱超越队友孙颖莎，首次登顶女单世界第一。,6950289,https://www.baidu.com/s?wd=%E7%8E%8B%E6%9B%BC%E6%98%B1%E5%9B%9E%E5%BA%94%E9%A6%96%E6%AC%A1%E7%99%BB%E9%A1%B6%E5%A5%B3%E5%8D%95%E4%B8%96%E7%95%8C%E7%AC%AC%E4%B8%80&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/e4a9c37a6c088e2d5261a8ed329f7818,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
12,官方辟谣国盛民安养老补贴惠民工程,民政部发布风险提示：不法分子假冒其工作人员，假借 “国盛民安” 养老补贴项目诱导投资，该项目为虚假骗局，遇此情况及时举报。,6858679,https://www.baidu.com/s?wd=%E5%AE%98%E6%96%B9%E8%BE%9F%E8%B0%A3%E5%9B%BD%E7%9B%9B%E6%B0%91%E5%AE%89%E5%85%BB%E8%80%81%E8%A1%A5%E8%B4%B4%E6%83%A0%E6%B0%91%E5%B7%A5%E7%A8%8B&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/3b5187a95ead86c0220e2464b5f4d993,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
13,父亲遛狗2岁幼童独留家中坠亡,近日，重庆发生一起令人痛心的意外事件：一名2岁2个月大的幼童从18楼坠楼身亡。孩子母亲刘女士在网络发帖称，丈夫崔先生外出遛狗时将幼童独自留在家中，导致悲剧发生。,6758970,https://www.baidu.com/s?wd=%E7%88%B6%E4%BA%B2%E9%81%9B%E7%8B%972%E5%B2%81%E5%B9%BC%E7%AB%A5%E7%8B%AC%E7%95%99%E5%AE%B6%E4%B8%AD%E5%9D%A0%E4%BA%A1&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5ece4405f879782b2879a839c0befb52,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
14,“30岁以上老人吃面送荷包蛋”,9月15日，江苏一家猪蹄面馆推出“30岁以上老人吃面送荷包蛋”活动。面馆老板回应称，确有引流考虑，但自己也是三十多岁，这个年纪上有老下有小易忽略自己，希望大家能学会爱自己。,6665081,https://www.baidu.com/s?wd=%E2%80%9C30%E5%B2%81%E4%BB%A5%E4%B8%8A%E8%80%81%E4%BA%BA%E5%90%83%E9%9D%A2%E9%80%81%E8%8D%B7%E5%8C%85%E8%9B%8B%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/708f33178c526964886eee0f844787d4,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
15,第一批穿德训鞋的受害者出现了,最近，32岁的应女士因长期穿网红“德训鞋”导致脚趾疼痛，前往杭州市第一人民医院就诊，被确诊为踇外翻。此前，她为穿搭美观，即便鞋子偏挤也坚持穿。医生表示，窄版运动鞋虽是平底但不护脚，长期穿挤脚鞋会加大前足压力，诱发疼痛并加重足部畸形。,6562250,https://www.baidu.com/s?wd=%E7%AC%AC%E4%B8%80%E6%89%B9%E7%A9%BF%E5%BE%B7%E8%AE%AD%E9%9E%8B%E7%9A%84%E5%8F%97%E5%AE%B3%E8%80%85%E5%87%BA%E7%8E%B0%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/04e0a6992918a2985c7cc477fbef2803,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
16,日本茨城县地震 东京有明显震感,当地时间17日0时7分左右，日本关东地区发生地震。据日本气象厅消息，日本茨城县南部发生4.8级地震，最大震感为震度3，震源深度70公里，东京有明显震感。,6465897,https://www.baidu.com/s?wd=%E6%97%A5%E6%9C%AC%E8%8C%A8%E5%9F%8E%E5%8E%BF%E5%9C%B0%E9%9C%87+%E4%B8%9C%E4%BA%AC%E6%9C%89%E6%98%8E%E6%98%BE%E9%9C%87%E6%84%9F&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/16ab4dc9a669f45a8136b1876b37e5d7,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
17,“如”字泛滥 “锦”字刷屏,近日，古装剧《兰香如故》播出引发长剧剧名同质化热议。文章指出，剧名“如”“锦”泛滥，是剧方打“安全牌”分摊风险及规避审核的策略。剧名同质化与内容套路化相互削弱，使长剧丢失独特价值与创新动力。面对短剧挑战，长剧需在剧本层面恢复原创意识与叙事野心，治“名”更得治“本”。,6368608,https://www.baidu.com/s?wd=%E2%80%9C%E5%A6%82%E2%80%9D%E5%AD%97%E6%B3%9B%E6%BB%A5+%E2%80%9C%E9%94%A6%E2%80%9D%E5%AD%97%E5%88%B7%E5%B1%8F&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/1137781173e999e65160b9747b73b722,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
18,女子在加勒比海买海螺 竟开出万元珠,9月16日，一女子在加勒比海沿岸买海螺，意外开出粉色“海螺珠”。当事人表示海螺价格为15美元一公斤，开出的珠子1厘米左右，约5万只海螺才能产出1颗。,6275503,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E5%9C%A8%E5%8A%A0%E5%8B%92%E6%AF%94%E6%B5%B7%E4%B9%B0%E6%B5%B7%E8%9E%BA+%E7%AB%9F%E5%BC%80%E5%87%BA%E4%B8%87%E5%85%83%E7%8F%A0&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/4d666cce2e0c02d47dcbf3347b1d2d3c,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
19,80后富豪要掏30亿救哪吒汽车图什么,9月11日，哪吒汽车母公司重整草案披露，成立仅5个月的太乙圣莲拟出资30亿成为控股股东。9月15日，背后实控人、宁波80后富豪叶骥旗下的山子高科澄清不参与投资。分析认为，叶骥此举意在借哪吒双资质及生产基地补齐整车拼图。,6178203,https://www.baidu.com/s?wd=80%E5%90%8E%E5%AF%8C%E8%B1%AA%E8%A6%81%E6%8E%8F30%E4%BA%BF%E6%95%91%E5%93%AA%E5%90%92%E6%B1%BD%E8%BD%A6%E5%9B%BE%E4%BB%80%E4%B9%88&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/58476572b4b64ec5604cd0786ecd6dcd,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
20,谢霆锋称不断跨行是因为焦虑,谢霆锋在节目中自曝不断跨行是因为焦虑。他坦言自己从小就非常焦虑，从唱歌到演戏再到做生意不断跨界，是因为害怕达不到预期、害怕失败，且直言现在依然如此。,6087894,https://www.baidu.com/s?wd=%E8%B0%A2%E9%9C%86%E9%94%8B%E7%A7%B0%E4%B8%8D%E6%96%AD%E8%B7%A8%E8%A1%8C%E6%98%AF%E5%9B%A0%E4%B8%BA%E7%84%A6%E8%99%91&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/ab9d570d8ea895fafc80e15435decb91,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
21,未来北京飞上海可能只需半小时,近日，在江苏无锡召开的中国航空科学技术大会上，发布了2026年度航空领域的重大科技问题，超音速客机成为全场焦点。未来坐上超音速客机，北京飞上海，可能只需半小时。,5992842,https://www.baidu.com/s?wd=%E6%9C%AA%E6%9D%A5%E5%8C%97%E4%BA%AC%E9%A3%9E%E4%B8%8A%E6%B5%B7%E5%8F%AF%E8%83%BD%E5%8F%AA%E9%9C%80%E5%8D%8A%E5%B0%8F%E6%97%B6&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5f32448183523b437da02d20f7f8d188,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
22,赵家驹66小时跑完330公里仅睡1小时,当地时间9月16日，赵家驹在“巨人之旅”330公里越野赛中以65小时55分22秒夺冠破纪录，成首位中国籍冠军，全程累计睡眠仅约1小时。,5907142,https://www.baidu.com/s?wd=%E8%B5%B5%E5%AE%B6%E9%A9%B966%E5%B0%8F%E6%97%B6%E8%B7%91%E5%AE%8C330%E5%85%AC%E9%87%8C%E4%BB%85%E7%9D%A11%E5%B0%8F%E6%97%B6&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/cbf894d39bf428c7f2b74ef0b8bd59a4,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
23,一点点总部仅2人参保,9月16日，“一点点威胁员工”登热搜第一。天眼查显示，其母公司参保仅2人，涉诉数百起。事件起因于一员工爆料其今年3月入职一点点未签劳动合同、未缴社保，申请劳动仲裁后，8月品牌方人员登门其福建老家向其年近八旬的祖父母施压。,5805452,https://www.baidu.com/s?wd=%E4%B8%80%E7%82%B9%E7%82%B9%E6%80%BB%E9%83%A8%E4%BB%852%E4%BA%BA%E5%8F%82%E4%BF%9D&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/1387d003a37dcd1883a5978bba306310,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
24,三九胃泰的营销病 比胃病更该治,近日，三九胃泰发布“求你们中秋别团圆了”海报引争议，华润三九回应称正在撤下。此前七夕该品牌也曾投放“劝分手”广告。作者批评其反向营销反常识，靠冒犯换流量消耗消费者信任，医药品牌营销应有底线，其营销病比胃病更该治。,5704487,https://www.baidu.com/s?wd=%E4%B8%89%E4%B9%9D%E8%83%83%E6%B3%B0%E7%9A%84%E8%90%A5%E9%94%80%E7%97%85+%E6%AF%94%E8%83%83%E7%97%85%E6%9B%B4%E8%AF%A5%E6%B2%BB&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/e17c0a867c8ed03855d9ce9897e61b71,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
25,学生雨天打伞端饭盒回教室 校方回应,近日，四川安岳一乡村小学被指无学生就餐场所，雨天学生需打伞端饭盒回教室吃，而教师另有专门用餐间。校方对此回应，因学校成立多年且校区面积窄，食堂面积受限，现阶段不具备就餐条件。后续将纳入规划争取资金投入，以解决学生就餐问题。,5619667,https://www.baidu.com/s?wd=%E5%AD%A6%E7%94%9F%E9%9B%A8%E5%A4%A9%E6%89%93%E4%BC%9E%E7%AB%AF%E9%A5%AD%E7%9B%92%E5%9B%9E%E6%95%99%E5%AE%A4+%E6%A0%A1%E6%96%B9%E5%9B%9E%E5%BA%94&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5ca1974bb9cccf3e224b3125eb95a4c2,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
26,张一鸣成亚洲首富,随着与人工智能相关的财富飙升，传统行业的亿万富翁被超越，字节跳动的张一鸣首次成为了亚洲首富，现年43岁的张一鸣如今净值已突破1050亿美元。,5516492,https://www.baidu.com/s?wd=%E5%BC%A0%E4%B8%80%E9%B8%A3%E6%88%90%E4%BA%9A%E6%B4%B2%E9%A6%96%E5%AF%8C&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/a1afd80b9f66c265c156eff9951b680f,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
27,《交锋》热播 有人急了,近日，台海谍战剧《交锋》热播引发民进党及西方媒体指责。民进党称大陆因“焦虑”拍剧，英媒酸其为“宣传”。文章指出，该剧戳破了民进党的舆论谎言，体现出中国捍卫主权、遏制分裂的决心，祖国统一大势不会停止。,5432015,https://www.baidu.com/s?wd=%E3%80%8A%E4%BA%A4%E9%94%8B%E3%80%8B%E7%83%AD%E6%92%AD+%E6%9C%89%E4%BA%BA%E6%80%A5%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/fbb206835467115de5774fa859244ac9,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
28,熊孩子过河全靠熊妈妈一趟趟接送,黑熊妈妈往返多次护送“熊宝宝”平安渡河。在黑熊妈妈的全程守护下，一家三口顺利抵达对岸。,5331809,https://www.baidu.com/s?wd=%E7%86%8A%E5%AD%A9%E5%AD%90%E8%BF%87%E6%B2%B3%E5%85%A8%E9%9D%A0%E7%86%8A%E5%A6%88%E5%A6%88%E4%B8%80%E8%B6%9F%E8%B6%9F%E6%8E%A5%E9%80%81&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/17f46a4d0c5bd2bf5ff604bf808b740a,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
29,全球三年约6000万人告别奢侈品,9月15日，欧莱雅市值反超LVMH。2026年以来，LVMH股价累计下跌近37%，市值蒸发约9090亿元人民币。贝恩咨询数据显示，全球奢侈品消费者累计流失超6000万，为30年来首次下降。,5219193,https://www.baidu.com/s?wd=%E5%85%A8%E7%90%83%E4%B8%89%E5%B9%B4%E7%BA%A66000%E4%B8%87%E4%BA%BA%E5%91%8A%E5%88%AB%E5%A5%A2%E4%BE%88%E5%93%81&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/9a0ae218ac5ada33246e4e1e1422dd55,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
30,父母离世后小伙3次应征终入伍,目前，受曾是军人的父亲影响，小伙三次应征后终于成功入伍。奶奶含泪叮嘱他不要流泪，要好好保家卫国。此前，小伙12岁时母亲去世，17岁时父亲去世，由奶奶拉扯长大。,5135389,https://www.baidu.com/s?wd=%E7%88%B6%E6%AF%8D%E7%A6%BB%E4%B8%96%E5%90%8E%E5%B0%8F%E4%BC%993%E6%AC%A1%E5%BA%94%E5%BE%81%E7%BB%88%E5%85%A5%E4%BC%8D&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/578d3a29613e47da65d5f4220167228e,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
31,理想i9上市 售价36.98万,9月16日，理想举办发布会正式发布i9 Home，发布会结束后即刻开启定购。理想i9全国统一售价36.98万元，车身长5225mm、轴距3168mm，具备MEGA级别大空间。,5022339,https://www.baidu.com/s?wd=%E7%90%86%E6%83%B3i9%E4%B8%8A%E5%B8%82+%E5%94%AE%E4%BB%B736.98%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/73269ed50d457730c0c71c3c8e46aea8,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
32,巨头魔掌伸向“霉霉”,近期，索尼音乐与华纳查普尔向旧金山联邦法院起诉AI巨头Anthropic，指控其未经授权使用数千首含霉霉、牛姐等巨星歌词训练Claude模型。,4928501,https://www.baidu.com/s?wd=%E5%B7%A8%E5%A4%B4%E9%AD%94%E6%8E%8C%E4%BC%B8%E5%90%91%E2%80%9C%E9%9C%89%E9%9C%89%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f34bbd6694fec97db8161e0bfac95039,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
33,10岁男孩轻生溺亡 老师被刑拘,近日，一名10岁男孩轻生溺亡。监控显示，男孩在出事前一周内遭该教师多次掌掴、用作业本砸头。家属称孩子因太懂事不敢入校走向河边。目前，涉事教师已被刑事拘留，案件材料已递交检察院，检方正在受理阶段。,4831898,https://www.baidu.com/s?wd=10%E5%B2%81%E7%94%B7%E5%AD%A9%E8%BD%BB%E7%94%9F%E6%BA%BA%E4%BA%A1+%E8%80%81%E5%B8%88%E8%A2%AB%E5%88%91%E6%8B%98&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5623a0b84d1bd330f6d36ffd75ddd9c8,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
34,小车在高铁站停7年欠费近6万,9月15日，有网友称，在河南信阳东站停车场有一辆武汉牌照的小轿车，停了近7年满身灰尘。停车场称已欠费五六万元，曾联系车主未果。,4737557,https://www.baidu.com/s?wd=%E5%B0%8F%E8%BD%A6%E5%9C%A8%E9%AB%98%E9%93%81%E7%AB%99%E5%81%9C7%E5%B9%B4%E6%AC%A0%E8%B4%B9%E8%BF%916%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/785f037a6d01bdf0b38a25d4f725f20d,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
35,女子骑车逆行撞车反要求对方道歉,,4638724,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E9%AA%91%E8%BD%A6%E9%80%86%E8%A1%8C%E6%92%9E%E8%BD%A6%E5%8F%8D%E8%A6%81%E6%B1%82%E5%AF%B9%E6%96%B9%E9%81%93%E6%AD%89&sa=fyb_news&rsv_dl=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
36,老人手机130个流氓软件疯狂弹广告,近日，四川张先生帮爷爷清理手机时，发现桌面四五页全是“流氓软件”，长按删除反弹广告、越删越多，最终在设置里批量清理，花40多分钟删掉130多个。,4566526,https://www.baidu.com/s?wd=%E8%80%81%E4%BA%BA%E6%89%8B%E6%9C%BA130%E4%B8%AA%E6%B5%81%E6%B0%93%E8%BD%AF%E4%BB%B6%E7%96%AF%E7%8B%82%E5%BC%B9%E5%B9%BF%E5%91%8A&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/bd0e941feb7a6480f945a9f9cfae5d50,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
37,男子想抓猕猴宝宝回家养遭拦,,4465739,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E6%83%B3%E6%8A%93%E7%8C%95%E7%8C%B4%E5%AE%9D%E5%AE%9D%E5%9B%9E%E5%AE%B6%E5%85%BB%E9%81%AD%E6%8B%A6&sa=fyb_news&rsv_dl=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
38,商家囤300台iPhone17 ProMax：会涨价,9月15日，郑州手机商阿雨称此前7至8月，他陆续购入五六百台iPhone 17 Pro Max，均价8700至8800元，原期望9月10日苹果发布会后旧款上涨获利。但发布会后该机市价不增反降，跌回成本价。其暂未亏损，目前手里还有300余台，选择继续观望。,4356507,https://www.baidu.com/s?wd=%E5%95%86%E5%AE%B6%E5%9B%A4300%E5%8F%B0iPhone17+ProMax%EF%BC%9A%E4%BC%9A%E6%B6%A8%E4%BB%B7&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/8c54d64ac6b829807e4250dc1de0855c,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
39,降价复出的钟薛高 出路在小卖部,9月16日，钟薛高方面表示首批产品将于第四季度上市，价格降至6-8元。分析指出，钟薛高未来出路关键在于强化终端渠道布局以及下沉，或可借助新股东皇家小虎的冷链与渠道资源扩张。,4262947,https://www.baidu.com/s?wd=%E9%99%8D%E4%BB%B7%E5%A4%8D%E5%87%BA%E7%9A%84%E9%92%9F%E8%96%9B%E9%AB%98+%E5%87%BA%E8%B7%AF%E5%9C%A8%E5%B0%8F%E5%8D%96%E9%83%A8&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/1478991e80d75b04e1e0c9359c2f16c3,百度热搜,实时热搜,realtime,,2026-09-17 00:23:35
